ZBRIGHTNESS,latitude,longitude,timestamp
6,57.1445065798664,-2.09858335760376,"2016-02-11 20:11:56"
0,57.1444799322103,-2.09881220420357,"2016-02-11 20:11:59"
0,57.1444799322103,-2.09881220420357,"2016-02-11 20:11:59"
0,57.1444406878464,-2.09896491593099,"2016-02-11 20:12:00"
0,57.1444406878464,-2.09896491593099,"2016-02-11 20:12:00"
0,57.1444406878464,-2.09896491593099,"2016-02-11 20:12:00"
0,57.1444406878464,-2.09896491593099,"2016-02-11 20:12:00"
0,57.1444406878464,-2.09896491593099,"2016-02-11 20:12:00"
1,57.1444406878464,-2.09896491593099,"2016-02-11 20:12:00"
4,57.1443700887063,-2.09924050766858,"2016-02-11 20:12:03"
0,57.1443700887063,-2.09924050766858,"2016-02-11 20:12:03"
0,57.1443700887063,-2.09924050766858,"2016-02-11 20:12:03"
0,57.1443700887063,-2.09924050766858,"2016-02-11 20:12:03"
0,57.1443081088719,-2.09948280426033,"2016-02-11 20:12:05"
0,57.1443081088719,-2.09948280426033,"2016-02-11 20:12:05"
0,57.1443081088719,-2.09948280426033,"2016-02-11 20:12:05"
0,57.1443081088719,-2.09948280426033,"2016-02-11 20:12:05"
0,57.1442599885522,-2.09967091970611,"2016-02-11 20:12:07"
0,57.1442599885522,-2.09967091970611,"2016-02-11 20:12:07"
0,57.1442599885522,-2.09967091970611,"2016-02-11 20:12:07"
0,57.1442599885522,-2.09967091970611,"2016-02-11 20:12:07"
0,57.1442212208994,-2.09982247302833,"2016-02-11 20:12:09"
0,57.1442212208994,-2.09982247302833,"2016-02-11 20:12:09"
0,57.1442212208994,-2.09982247302833,"2016-02-11 20:12:09"
0,57.1442212208994,-2.09982247302833,"2016-02-11 20:12:09"
0,57.1442212208994,-2.09982247302833,"2016-02-11 20:12:09"
0,57.1442212208994,-2.09982247302833,"2016-02-11 20:12:09"
0,57.1441806532498,-2.09998041689687,"2016-02-11 20:12:12"
0,57.1441806532498,-2.09998041689687,"2016-02-11 20:12:12"
0,57.1441806532498,-2.09998041689687,"2016-02-11 20:12:12"
0,57.1441806532498,-2.09998041689687,"2016-02-11 20:12:12"
0,57.1441806532498,-2.09998041689687,"2016-02-11 20:12:12"
0,57.1441806532498,-2.09998041689687,"2016-02-11 20:12:12"
0,57.1441330974607,-2.10016554105096,"2016-02-11 20:12:15"
0,57.1441330974607,-2.10016554105096,"2016-02-11 20:12:15"
0,57.1441330974607,-2.10016554105096,"2016-02-11 20:12:15"
0,57.1441330974607,-2.10016554105096,"2016-02-11 20:12:15"
0,57.1441330974607,-2.10016554105096,"2016-02-11 20:12:15"
0,57.1441330974607,-2.10016554105096,"2016-02-11 20:12:15"
0,57.1441330974607,-2.10016554105096,"2016-02-11 20:12:15"
0,57.1441330974607,-2.10016554105096,"2016-02-11 20:12:15"
0,57.1441330974607,-2.10016554105096,"2016-02-11 20:12:15"
0,57.1441330974607,-2.10016554105096,"2016-02-11 20:12:15"
0,57.1441330974607,-2.10016554105096,"2016-02-11 20:12:15"
0,57.1441330974607,-2.10016554105096,"2016-02-11 20:12:15"
0,57.1441330974607,-2.10016554105096,"2016-02-11 20:12:15"
0,57.1441330974607,-2.10016554105096,"2016-02-11 20:12:15"
0,57.1441330974607,-2.10016554105096,"2016-02-11 20:12:15"
0,57.1441330974607,-2.10016554105096,"2016-02-11 20:12:15"
0,57.1441330974607,-2.10016554105096,"2016-02-11 20:12:15"
0,57.1441330974607,-2.10016554105096,"2016-02-11 20:12:15"
0,57.1441015999218,-2.10043531710535,"2016-02-11 20:12:24"
0,57.1441015999218,-2.10043531710535,"2016-02-11 20:12:24"
0,57.1441200414404,-2.10019975382832,"2016-02-11 20:12:25"
0,57.1441200414404,-2.10019975382832,"2016-02-11 20:12:25"
0,57.1441200414404,-2.10019975382832,"2016-02-11 20:12:25"
0,57.1441200414404,-2.10019975382832,"2016-02-11 20:12:25"
0,57.1441200414404,-2.10019975382832,"2016-02-11 20:12:25"
0,57.1441200414404,-2.10019975382832,"2016-02-11 20:12:25"
0,57.1441200414404,-2.10019975382832,"2016-02-11 20:12:25"
0,57.1441200414404,-2.10019975382832,"2016-02-11 20:12:25"
0,57.1441200414404,-2.10019975382832,"2016-02-11 20:12:25"
0,57.1441200414404,-2.10019975382832,"2016-02-11 20:12:25"
0,57.1441200414404,-2.10019975382832,"2016-02-11 20:12:25"
0,57.1441200414404,-2.10019975382832,"2016-02-11 20:12:25"
0,57.1441200414404,-2.10019975382832,"2016-02-11 20:12:25"
0,57.1441200414404,-2.10019975382832,"2016-02-11 20:12:25"
0,57.1441200414404,-2.10019975382832,"2016-02-11 20:12:25"
0,57.1441200414404,-2.10019975382832,"2016-02-11 20:12:25"
0,57.1441200414404,-2.10019975382832,"2016-02-11 20:12:25"
0,57.1441200414404,-2.10019975382832,"2016-02-11 20:12:25"
0,57.1441200414404,-2.10019975382832,"2016-02-11 20:12:25"
0,57.1441200414404,-2.10019975382832,"2016-02-11 20:12:25"
0,57.1441200414404,-2.10019975382832,"2016-02-11 20:12:25"
0,57.1441200414404,-2.10019975382832,"2016-02-11 20:12:25"
0,57.1441200414404,-2.10019975382832,"2016-02-11 20:12:25"
0,57.1441200414404,-2.10019975382832,"2016-02-11 20:12:25"
0,57.1441200414404,-2.10019975382832,"2016-02-11 20:12:25"
0,57.1441200414404,-2.10019975382832,"2016-02-11 20:12:25"
0,57.1441200414404,-2.10019975382832,"2016-02-11 20:12:25"
0,57.1441200414404,-2.10019975382832,"2016-02-11 20:12:25"
0,57.1441200414404,-2.10019975382832,"2016-02-11 20:12:25"
0,57.1441200414404,-2.10019975382832,"2016-02-11 20:12:25"
0,57.1441200414404,-2.10019975382832,"2016-02-11 20:12:25"
0,57.1441200414404,-2.10019975382832,"2016-02-11 20:12:25"
0,57.1441200414404,-2.10019975382832,"2016-02-11 20:12:25"
0,57.1441200414404,-2.10019975382832,"2016-02-11 20:12:25"
0,57.1441200414404,-2.10019975382832,"2016-02-11 20:12:25"
